FREQ,CALL,STATE,CITY,PWR_D,PWR_N,PWR_C,MODE,LAT,LON,STATUS,CALL_HIST,County,FIPS,Format,Network/Slogan,Notes
600,WCVP,NC,MURPHY,1000.0,20.0,,,35.0667,-83.9994,LICEN,,Cherokee,37039,OLDIES,,
600,WSJS,NC,WINSTON-SALEM,5000.0,5000.0,,,36.1168,-80.357,LICEN,,Forsyth,37067,TALK/SPORTS,FOX SRN W1S 600 WSJS,"//W276DS 103.1,W268CG 101.5"
600,WSJS,NC,WINSTON-SALEM,2100.0,130.0,,,36.1486,-80.3193,LICEN,,Forsyth,37067,TALK/SPORTS,FOX SRN W1S 600 WSJS,"//W276DS 103.1,W268CG 101.5"
600,KSJB,ND,JAMESTOWN,5000.0,5000.0,,,46.8175,-98.7098,LICEN,,Stutsman,38093,CL. C&W,AP CLASSIC COUNTRY,//K261FC 100.1
600,WRQX,OH,SALEM,1000.0,45.0,,,40.8298,-80.9301,LICEN,WSOM,Columbiana,39029,TALK,FOX WW1 TALK STATION,EX-WSOM
600,WFRM,PA,COUDERSPORT,1000.0,46.0,,,41.7531,-78.0006,LICEN,,Potter,42105,ADLT STNDS/OLDIES,WW1 TWIN TIERS INFO,//W243EB 96.5
600,WYEL,PR,MAYAGUEZ,5000.0,5000.0,,,18.1755,-67.1705,LICEN,WAEL,Mayagüez,72097,SPANISH NEWS/TALK,580 WKAQ,EX-WAEL //WKAQ-580
600,WREC,TN,MEMPHIS,5000.0,5000.0,,,35.1948,-90.0101,LICEN,,Shelby,47157,NEWS/TALK,FOX WW1 NEWSRADIO,//W221CR 92.1
600,KROD,TX,EL PASO,5000.0,5000.0,,,31.9157,-106.393,LICEN,,El Paso,48141,SPORTS,ESPN EL PASO,
600,KTBB,TX,TYLER,5000.0,2500.0,,,32.2718,-95.2066,LICEN,,Smith,48423,NEWS/TALK,FOX NEWSTALK 600/97.5,//FM 97.5
600,WVAR,WV,RICHWOOD,1000.0,55.0,,,38.2307,-80.5468,LICEN,,Nicholas,54067,CLASSIC ROCK,Q92 CLASSIC TOP 40,"//WSGB-1490, W223DF 92.5"
610,WAGG,AL,BIRMINGHAM,5000.0,610.0,,,33.4943,-86.8725,LICEN,"WSGN, WZZK, WEZN",Jefferson,1073,URBAN AC/BLK GSPL,HEAVEN 610,W261BX 100.1
610,KARV,AR,RUSSELLVILLE,1000.0,500.0,,,35.299,-93.1527,LICEN,,Pope,5115,NEWS/TALK/SPORTS,VALLEYS NEWS AUTH.,//FM 101.3
610,KAVL,CA,LANCASTER,4900.0,4000.0,,,34.7061,-118.1776,LICSL,,Los Angeles,6037,SILENT,FSR SPORTS MONSTER,//K294DA 106.7
610,KEAR,CA,SAN FRANCISCO,5000.0,5000.0,,,37.8494,-122.2966,LICEN,"KFRC, KMGI, KFRC",Alameda,6001,RELIGION,FAMILY RADIO,EX-KFRC
610,WSNG,CT,TORRINGTON,1000.0,500.0,,,41.7579,-73.0512,LICEN,,Litchfield,9005,TALK,FOX SRN TALK OF CONN.,//WDRC-1360
610,WIOD,FL,MIAMI,50000.0,20000.0,,,25.7112,-80.4751,LICEN,,Miami-Dade,12086,NEWS/TALK,ABC NEWSRADIO 610,
610,WVTJ,FL,PENSACOLA,500.0,157.0,,,30.4527,-87.2405,LICEN,WHYM,Escambia,12033,BLK GSPL/RELIGION,,EX-WHYM //W287DA 105.3
610,WPLO,GA,GRAYSON,1500.0,225.0,,,33.9532,-83.9707,LICEN,"WLAW, WGNN",Gwinnett,13135,SPANISH STNDS,LA BONITA 6-10,//W261EA 100.1
610,WCEH,GA,HAWKINSVILLE,500.0,126.0,,,32.2807,-83.4435,LICEN,"WCEH, WJFN",Pulaski,13235,CLASSIC ROCK,THE ROOSTER 96.1 FM,//W241CO 96.1
610,WRUS,KY,RUSSELLVILLE,1800.0,59.0,,,36.8445,-86.9225,LICEN,"WRUS, WBVR",Logan,21141,OLDIES,ABC,//W285GB 104.9
610,KDAL,MN,DULUTH,5000.0,5000.0,,,46.7205,-92.1769,LICEN,,St. Louis,27137,NEWS/TALK,NBC NORTHLAND NEWS R.,"//KDAH 650, W280FB 103.9"
610,KFNZ,MO,KANSAS CITY,5000.0,5000.0,,,38.9842,-94.6286,LICEN,"WDAF, KCSP",Johnson,20091,SPORTS,FSR 96.5 THE FAN,EX-WDAF/KCSP //FM 96.5
610,KOJM,MT,HAVRE,1000.0,1000.0,,,48.58,-109.6491,LICEN,,Hill,30041,CLASSIC ROCK,ABC THE ROCK,//K252FZ 98.3
610,WPZS,NC,CHARLOTTE,5000.0,1000.0,,,35.301,-80.8881,LICEN,"WGKL, WAQS, WRFX, WFNZ",Mecklenburg,37119,BLK GSPL,PRAISE 102.5,EX-WRFX/WFNZ //W273DA 102.5
610,KCSR,NE,CHADRON,1000.0,118.0,,,42.8322,-103.0171,LICEN,,Dawes,31045,C&W,,
610,WGIR,NH,MANCHESTER,5000.0,1000.0,,,43.0159,-71.4795,LICEN,,Hillsborough,33011,NEWS/TALK,FOX NEWSRADIO,//WQSO 96.7
610,KNML,NM,ALBUQUERQUE,5000.0,5000.0,,,35.033,-106.6629,LICEN,"KRKE, KZSS, KSVA, KSVA, KHTL, KHTL",Bernalillo,35001,SPORTS,W1S THE SPORTS ANIMAL,EX-KTBL/KHTL //K240BL 95.9
610,WTVN,OH,COLUMBUS,5000.0,5000.0,,,39.8762,-82.9802,LICEN,,Franklin,39049,TALK,ABC BNN WW1 NEWSRADIO,
610,KRTA,OR,MEDFORD,2500.0,5000.0,,,42.3874,-122.7709,LICEN,KYJC,Jackson,41029,REG. MEX.,LA GRAN D 610 AM,EX-KYJC
610,WTEL,PA,PHILADELPHIA,5000.0,5000.0,,,39.8654,-75.1091,LICEN,WIP,Burlington,34005,URBAN NEWS/TALK,BIN BLACK INFO NETWORK,EX-WIP
610,WEXS,PR,PATILLAS,250.0,1000.0,,,18.008,-66.0241,LICEN,,Patillas,72109,SPANISH TROPICAL,X-61,//W232DR 94.3
610,KILT,TX,HOUSTON,5000.0,5000.0,,,29.918,-95.4261,LICEN,,Harris,48201,SPORTS,W1S 95.7 THE FAN,//KKHH 95.7
610,KILT,TX,HOUSTON,2700.0,2500.0,,,29.993,-95.4724,LICEN,,Harris,48201,SPORTS,W1S 95.7 THE FAN,//KKHH 95.7
610,KVNU,UT,LOGAN,10000.0,1000.0,,,41.6749,-111.9358,LICEN,,Cache,49005,NEWS/TALK,ABC VOICE OF NRTH UTAH,//K271BI 102.1
610,WPLI,VA,ROANOKE,5000.0,1000.0,,,37.3032,-80.0423,LICSL,"WSLC, WVBE, WPLY",Roanoke,51770,SILENT,FSR SPORTS RADIO 610,"//W253BT 98.5, 97.3, 101.1"
610,WXVA,VA,WINCHESTER,,500.0,,,39.1982,-78.22,LICEN,"WVAI, WUSQ, WNTW, WTFX, WLVE",Frederick,51069,CLASSIC ROCK,ABC 92.1 VALLEY FM,EX-WTFX/WLVE //W275BV 102.9
610,WXVA,VA,WINCHESTER,380.0,,,,39.124,-78.2119,LICEN,"WVAI, WUSQ, WNTW, WTFX, WLVE",Frederick,51069,CLASSIC ROCK,ABC 92.1 VALLEY FM,EX-WTFX/WLVE //W275BV 102.9
610,KONA,WA,KENNEWICK-RICHLAND-PASCO,5000.0,5000.0,,,46.1739,-119.0678,LICEN,,Benton,53005,TALK,ABC WW1 NEWSRADIO,
620,KGTL,AK,HOMER,5000.0,5000.0,,,59.6836,-151.633,LICEN,"KTGL, KPEN",Kenai Peninsula,2122,STNDS/TALK,THE ANSWER 620 AM,"//K272DG 102.3,K290AA 105.9"
620,KTAR,AZ,PHOENIX,5000.0,5000.0,,,33.4789,-112.0024,LICEN,,Maricopa,4013,SPORTS,ESPN 620,
620,KIGS,CA,HANFORD,1000.0,1000.0,,,36.3263,-119.5674,LICEN,"KNGS, KCLQ",Kings,6031,ETHNIC S. ASIAN,RADIO PUNJAB,EX-KCLQ //KQEQ-1210
620,KMJC,CA,MOUNT SHASTA,1000.0,29.0,,,41.3191,-122.3108,LICSL,KWSD,Siskiyou,6093,NEWS/TALK,NPR JEFFERSON PUB R.,EX-KWSD
620,KJOL,CO,GRAND JUNCTION,5000.0,79.0,,,39.1264,-108.6376,LICEN,"KSTR, KKTK, KKGM, KBZS, KKGM, KKGJ, KSTR, KRDY, KSTR",Mesa,8077,C. CHRIST,SRN HEAR THE LIGHT,EX-KRDY/KXTR //K258BP 99.5
620,WDAE,FL,ST. PETERSBURG,5600.0,5500.0,,,27.8773,-82.5901,LICEN,"WSUN, WSAA, WHNZ, WHNZ",Pinellas,12103,SPORTS,FSR 95.7 WDAE SPORTS R,"//W237CW 95.3, WRUB-95.7"
620,KMNS,IA,SIOUX CITY,1000.0,1000.0,,,42.3736,-96.4484,LICEN,,Woodbury,19193,SPORTS,FSR W1S XNO,
620,WAKY,KY,LOUISVILLE,500.0,500.0,,,38.3164,-85.7022,LICEN,"WTMT, WTUV",Jefferson,21111,CLASSIC HITS,FOX CLASSIC HITS,EX-WTMT/WTUV //FM 103.5
620,WZON,ME,BANGOR,5000.0,620.0,,,44.8298,-68.7834,LICSL,"WLBZ, WACZ",Penobscot,23019,SILENT,Z-62 RETRO RADIO,
620,WJDX,MS,JACKSON,5000.0,1000.0,,,32.3824,-90.1906,LICEN,"WJDX, WJDS",Hinds,28049,NEWS/TALK/SPORTS,FSR NEWS TALK SPORTS,EX-WJDX/WJDS
620,WDNC,NC,DURHAM,1500.0,41.0,,,35.9679,-78.8878,LICEN,,Durham,37063,SPORTS,W1S ESPN BUZZ SPRTS R.,//W283DE 104.5
620,WSNR,NJ,JERSEY CITY,3000.0,7600.0,,,40.7982,-74.1062,LICEN,"WVNJ, WSKQ, WXLX, WJWR",Bergen,34003,ETHNIC/RELIGION,DAVIDZON RADIO 620,EX-WSKQ/WXLX/WJWR
620,WHEN,NY,SYRACUSE,5000.0,1000.0,,,43.0928,-76.1877,LICEN,,Onondaga,36067,URBAN AC,POWER 620 BLACK PROUD,//W269DT 101.7
620,KPOJ,OR,PORTLAND,25000.0,10000.0,,,45.4221,-122.567,LICEN,"KGW, KINK, KOTK, KEWS, KDBZ, KTLK",Multnomah,41051,SPORTS,FSR RIP CITY SPORTS R.,EX-KOTK/KEWS/KDBZ/KTLK
620,WKHB,PA,IRWIN,5500.0,50.0,,,40.289,-79.7009,LICEN,"WHJB, WKPZ",Westmoreland,42129,TALK/OLDIES,620 KHB,"//FM 103.9,92.3,94.1,102.1"
620,WFMV,SC,CAYCE,2500.0,126.0,,,33.9596,-81.0409,LICEN,"WLFF, WABX, WTGH, WGCV",Lexington,45063,BLK GSPL,INSPIRATION STATION,"//W255DR 98.9,W296EI 107.1"
620,WRJZ,TN,KNOXVILLE,5000.0,5000.0,,,35.9901,-83.8374,LICEN,,Knox,47093,RELIGION,FOX JOY 62,//W256CN 99.1
620,WVMT,VT,BURLINGTON,5000.0,5000.0,,,44.5345,-73.2204,LICEN,,Chittenden,50007,TALK/SPORTS,ABC FOX #1 NEWSTALK,//W242BK 96.3
620,WTMJ,WI,MILWAUKEE,50000.0,10000.0,,,42.7078,-88.0659,LICEN,,Milwaukee,55079,NEWS/TALK,ABC NEWSRADIO 620,//W277CV 103.3
620,WWNR,WV,BECKLEY,5000.0,25.0,,,37.7551,-81.2365,LICEN,,Raleigh,54081,TALK,SRN FOX NEWSTALK 620,//W266AZ 101.1
630,KJNO,AK,JUNEAU,5000.0,1000.0,,,58.3294,-134.4732,LICEN,,Juneau,2110,TALK/SPORTS,FOX WW1 K JUNEAU,//K248DQ 97.5
630,KIAM,AK,NENANA,10000.0,3100.0,,,64.4781,-149.0885,LICEN,,Yukon-Koyukuk,2290,RELIGION,SRN VOICE OF WILDERNES,//FM 91.9
630,WAVU,AL,ALBERTVILLE,1000.0,28.0,,,34.2387,-86.1664,LICEN,,Marshall,1095,C. CHRIST.,AP POWER 107.5,//W298BG 107.5
630,KVMA,AR,MAGNOLIA,1000.0,30.0,,,33.2999,-93.2327,LICEN,,Columbia,5027,SPORTS,FSR SPORTS TALK 630,//K296FC 107.1
630,KHOW,CO,DENVER,5000.0,5000.0,,,39.91,-104.9144,LICEN,,Arapahoe,8005,TALK,ABC DENVER'S TALK STN,//KRFX-HD2 103.5
630,WSBN,DC,WASHINGTON,10000.0,2700.0,,,39.134,-77.3036,LICEN,WMAL,Montgomery,24031,SPORTS,ESPN 630 SPRTS CAPITOL,EX-WMAL
630,WNEG,GA,TOCCOA,5000.0,44.0,,,34.5679,-83.3238,LICEN,,Stephens,13257,AC/OLDIES,,//W226BY 93.1
630,KICH,GU,AGANA,10000.0,10000.0,,,13.4481,144.7561,LICSL,KUAM,Guam,66010,,,
630,KFXD,ID,BOISE,5000.0,37.0,,,43.5156,-116.3336,LICEN,KIDO,Canyon,16027,URBAN HIPHOP,POWER 105.5,EX-KIDO //K288HG 105.5
630,WLAP,KY,LEXINGTON,5000.0,1000.0,,,38.1237,-84.4458,LICEN,,Fayette,21067,NEWS/TALK/SPORTS,FOX NEWSRADIO 630,
630,WREY,MN,ST. PAUL,3000.0,2400.0,,,44.8669,-92.9008,LICEN,"KDWB, WDGY",Washington,27163,REG. MEX.,EL REY 94.9,//W235CT 94.9
630,KYFI,MO,ST.  LOUIS,5000.0,5000.0,,,38.6717,-90.1146,LICEN,"KXOK, KJSL",Madison,17119,RELIGION,SRN BBN,EX-KXOK/KJSL
630,WAIZ,NC,HICKORY,1000.0,57.0,,,35.7229,-81.2779,LICEN,WIRC,Catawba,37035,OLDIES,ABC BIG WAYS RADIO,EX-WIRC //W290CW 105.9
630,WMFD,NC,WILMINGTON,800.0,1000.0,,,34.2721,-77.9742,LICEN,,New Hanover,37129,SPORTS,ESPN,//W269DF 101.7
630,KPLY,NV,RENO,5000.0,1000.0,,,39.5735,-119.8477,LICEN,"KOH, KRCV, KNRC, KHIT, KPTT",Washoe,32031,SPORTS,FOX SPORTSRADIO,EX-KHIT/KPTT //K273BI 94.9
630,KWRO,OR,COQUILLE,5000.0,46.0,,,43.1712,-124.1996,LICEN,"KSHR, KBEY",Coos,41011,NEWS/TALK,FOX SRN WW1 NEWSTALK,//K266CD 101.1
630,WEJL,PA,SCRANTON,2000.0,32.0,,,41.4095,-75.6666,LICEN,,Lackawanna,42069,SPORTS,FSR BETMGM SPRTS R94.1,//W263AL 100.5
630,WUNO,PR,SAN JUAN,5000.0,5000.0,,,18.4311,-66.2724,LICEN,"WQBS, WSKN",San Juan,72127,SPANISH NEWS/TALK,NOTI UNO SEIS TREINTA,EX-WSKN //WPRP-910
630,WPRO,RI,PROVIDENCE,5000.0,5000.0,,,41.7746,-71.3226,LICEN,,Providence,44007,TALK,ABC NEWSRADIO 630&99.7,//WEAN 99.7
630,KSLR,TX,SAN ANTONIO,,4300.0,,,29.5308,-98.1206,LICEN,KMAC,Medina,48325,RELIGION,SRN THE WORD SOUTH TX,//K345CI 94.7
630,KSLR,TX,SAN ANTONIO,5000.0,,,,29.3916,-98.3503,LICEN,KMAC,Medina,48325,RELIGION,SRN THE WORD SOUTH TX,//K345CI 94.7
630,KCIS,WA,EDMONDS,,2500.0,,,47.8498,-122.1618,LICEN,KGDN,King,53033,RELIGION,INSPIRED FOR LIFE,
630,KCIS,WA,EDMONDS,5000.0,,,,47.7682,-122.3532,LICEN,KGDN,King,53033,RELIGION,INSPIRED FOR LIFE,
630,KTRW,WA,OPPORTUNITY,620.0,62.0,,,47.6083,-117.3734,LICEN,"KKPL, KHDL, KXLI",Spokane,53063,ADLT STNDS/TALK,SRN FABULOUS 630,EX-KKPL //K243CG 96.5
630,WJAW,WV,ST. MARYS,1000.0,37.0,,,39.3951,-81.2301,LICEN,"WRRR, WVVW",Washington,39167,SPORTS,ESPN 630 AM & 92.9 FM,//W225CW 92.9
640,KYUK,AK,BETHEL,10000.0,10000.0,,,60.7824,-161.8857,LICEN,,Bethel,2050,NEWS/VARIETY,NPR,//K220EA 91.9
640,KFI,CA,LOS ANGELES,50000.0,50000.0,,,33.8797,-118.0139,LICEN,,Los Angeles,6037,TALK,MORE STIMULATING TALK,
640,WMEN,FL,ROYAL PALM BEACH,7500.0,460.0,,,26.7553,-80.3664,LICEN,"WLVJ, WJNA",Palm Beach,12099,SPORTS,FOX SPORTS 640,EX-WLVJ/WJNA
640,WVLG,FL,WILDWOOD,930.0,860.0,,,28.9047,-81.9598,LICEN,"WHOF, WMZY, WHOF",Sumter,12119,ADLT STNDS,FOX THE VILLAGES,EX-WHOF //W274BR 102.7
640,WBIN,GA,ATLANTA,50000.0,1000.0,,,33.7621,-84.458,LICEN,"WPBD, WGST",DeKalb,13089,URBAN NEWS/TALK,BIN BLACK INFO NETWORK,EX-WPBD/WGST
640,WOI,IA,AMES,5000.0,1000.0,,,41.9928,-93.6911,LICEN,,Story,19169,NEWS/TALK/JAZZ,NPR IOWA PUBLIC RADIO,
640,WMFN,IL,PEOTONE,4400.0,1600.0,,,41.3011,-87.8353,LICEN,"WBMX, WROR, WISZ",Will,17197,URBAN NEWS/TALK,BIN BLACK INFO NETWORK,
640,KTIB,LA,THIBODAUX,5000.0,1000.0,,,29.8516,-90.9134,LICEN,,Lafourche,22057,SPANISH TROPICAL,LA CALLE,"//K279CU 103.7, K250BA 97.9"
640,WNNZ,MA,WESTFIELD,50000.0,1000.0,,,42.1795,-72.7509,LICEN,WLDM,Hampden,25013,NEWS/TALK,NPR NEW ENGLAND PR,
640,WFNC,NC,FAYETTEVILLE,10000.0,1000.0,,,35.0796,-78.9325,LICEN,,Cumberland,37051,NEWS/TALK,FOX SRN NEWSTALK 640,
640,WWJZ,NJ,MOUNT HOLLY,50000.0,950.0,,,39.9971,-74.7193,LICEN,"WMHN, WMJZ",Burlington,34005,RELIGION,EWTN RELEVANT RADIO,
640,WHLO,OH,AKRON,5000.0,500.0,,,41.0798,-81.6457,LICEN,,Summit,39153,NEWS/TALK,FOX BNN NEWSTALK 640,
640,KWPN,OK,MOORE,5000.0,1000.0,,,35.2892,-97.5025,LICEN,"WNAD, WWLS",Cleveland,40027,SPORTS,ESPN WWLS SPRTS ANIMAL,//KYAL-1550 EX-WWLS
640,WXSM,TN,BLOUNTVILLE,10000.0,810.0,,,36.5221,-82.4235,LICEN,"WCQR, WJTZ, WGOC",Sullivan,47163,SPORTS,W1S SPORTS MONSTER,EX-WJTZ/WGOC
640,WCRV,TN,COLLIERVILLE,50000.0,480.0,,,34.9931,-89.8994,LICEN,WMSO,DeSoto,28033,RELIGION,BOTT CHRISTIAN VOICE,"//W229CT 93.7, W264CO 100.7"
650,KENI,AK,ANCHORAGE,50000.0,50000.0,,,61.1656,-149.8283,LICEN,KYAK,Anchorage,2020,NEWS/TALK,FOX WW1 NEWSRADIO 650,EX-KYAK
650,KSTE,CA,RANCHO CORDOVA,21400.0,920.0,,,38.4796,-121.2783,LICEN,"KMCE, KRDX",Sacramento,6067,NEWS/TALK,WW1 TALK STATION 650,EX-KMCE/KRDX
650,KPRP,HI,HONOLULU,10000.0,10000.0,,,21.4453,-158.0636,LICEN,"KORL, KHNR, KRTR",Honolulu,15003,ETHNIC FILIPINO,PINOY POWER RADIO,EX-KHNR/KRTR STA: 10W NDA
650,KDAH,MN,NASHWAUK,10000.0,1000.0,,,47.3752,-93.0157,LICEN,"WKKQ, WNMT",St. Louis,27137,NEWS/TALK,NBC NORTHLAND NEWS R.,EX-WKKQ/WNMT //KDAL 610
650,WSM,TN,NASHVILLE,50000.0,50000.0,,,35.9973,-86.7922,LICEN,,Davidson,47037,CL. C&W,NBC COUNTRY LEGENDS,
650,KIKK,TX,PASADENA,250.0,,,,29.6886,-95.1749,LICEN,,Harris,48201,SILENT,W1S BETMGM THE BET 650,
650,KMTI,UT,MANTI,10000.0,900.0,,,39.2941,-111.6377,LICEN,,Sanpete,49039,C&W,ABC WW1 650 COUNTRY,//K236BE 95.1
650,KGAB,WY,ORCHARD VALLEY,8500.0,500.0,,,41.053,-104.833,LICEN,"KRNK, KVWO, KUUY, KMRZ",Laramie,56021,TALK,FOX TALK OF CHEYENNE,EX-KUUY/KMRZ //K258DN 99.5
660,KFAR,AK,FAIRBANKS,10000.0,10000.0,,,64.8082,-147.4966,LICEN,,Fairbanks North Star,2090,NEWS/TALK,FOX HEARTBEAT OF ALSKA,//K248DK 97.5
660,WXQW,AL,FAIRHOPE,10000.0,19.0,,,30.5974,-87.8828,LICEN,"WMOO, WLIT, WBLX, WHOZ, WDLT, WWFF",Baldwin,1003,SPORTS,ESPN JOX MOBILE 104.1,//WJOX 94.5
660,KTNN,AZ,WINDOW ROCK,50000.0,50000.0,,,35.895,-109.142,LICEN,,Apache,4001,NAVAJO/C&W,AP WW1 VOICE OF NAVAJO,//FM 101.5
660,KGSV,CA,OILDALE,8000.0,6000.0,,,35.4527,-118.9454,LICEN,"KGDP, KSMI, KGDP, KWVE",Kern,6029,ETHNIC S. ASIAN,RADIO PUNJAB,EX-KSMI/KWVE //K273CB 102.5
660,WDYZ,FL,ALTAMONTE SPRINGS,3500.0,1000.0,,,28.6933,-81.3489,LICEN,"WGNZ, WGOR, WORL",Seminole,12117,REG. MEX.,PODER 660,EX-WORL
660,WMIC,MI,SANDUSKY,1000.0,,,,43.3928,-82.8349,LICEN,,Sanilac,26151,C&W/TALK,ABC THUMBS INFO STN,//W237EQ 95.3
660,WBHR,MN,SAUK RAPIDS,10000.0,500.0,,,45.605,-94.1394,LICEN,WVAL,Benton,27009,SPORTS,ESPN THE BEAR,EX-WVAL //W239CU 95.7
660,KEYZ,ND,WILLISTON,5000.0,5000.0,,,48.2389,-103.6507,LICEN,KQSR,Williams,38105,C&W/TALK,ABC WW1 KEYS NEWSRADIO,EX-KQSR //FM 101.9
660,KCRO,NE,OMAHA,1000.0,54.0,,,41.3131,-96.0103,LICEN,KOWH,Douglas,31055,RELIGION,FOX THE WORD,//K294DJ 106.7
660,WFAN,NY,NEW YORK,50000.0,50000.0,,,40.8598,-73.7854,LICEN,WNBC,Bergen,34003,SPORTS,W1S THE FAN,//FM 101.9
660,WXIC,OH,WAVERLY,1000.0,,,,39.1306,-83.0127,LICEN,WPKO,Pike,39131,TALK,FOX 95.9 THE EAGLE,//W240DZ 95.9
660,KXOR,OR,JUNCTION CITY,10000.0,75.0,,,44.2098,-123.1834,LICEN,KZTU,Lane,41039,SPANISH RELIGION,RADIO ZION,EX-KZTU
660,WAMO,PA,WILKINSBURG,1400.0,,,,40.4131,-79.8537,LICEN,"WZGO, WHYM, WZGO, WFJY, WCIX, WPYT",Allegheny,42003,URBAN HIPHOP,WAMO 107.3,EX-WPYT //W297BU 107.3
660,WESC,SC,GREENVILLE,5000.0,,,,34.8684,-82.4679,LICEN,"WESC, WLFJ",Greenville,45045,C&W,CAROLINAS BEST COUNTRY,//FM 92.9 EX-WLFJ
660,KSKY,TX,BALCH SPRINGS,7200.0,600.0,,,33.0407,-96.9458,LICEN,,Denton,48121,TALK,SRN THE ANSWER,
660,WLOY,VA,RURAL RETREAT,550.0,,,,36.9215,-81.2426,LICEN,"WCRR, WJRK",Wythe,51197,OLDIES,FOX TRUE OLDIES,EX-WCRR/WJRK //W227DS 93.3
660,KAPS,WA,MOUNT VERNON,10000.0,1000.0,,,48.4384,-122.3454,LICEN,,Skagit,53057,C&W,ABC WW1 CAPS COUNTRY,//K271AH 102.1
670,KDLG,AK,DILLINGHAM,10000.0,10000.0,,,59.0445,-158.4541,LICEN,,Dillingham,2070,VARIETY,NPR,
670,KHGZ,AR,GLENWOOD,5000.0,,,,34.3257,-93.5577,LICEN,"KQAC, KWXI",Pike,5109,REG. MEX,LA RAZA 92.3,EX-KWXI //K255BH 98.9
670,KIRN,CA,SIMI VALLEY,5000.0,3000.0,,,34.3194,-118.7165,LICEN,"KWNK, KVCA",Ventura,6111,ETHNIC IRANIAN,SRN RADIO IRAN,EX-KWNK/KVCA
670,KLTT,CO,COMMERCE CITY,50000.0,1400.0,,,39.9555,-104.7311,LICEN,"KPBL, KMVP, KLDC",Adams,8001,RELIGION,POWERFUL CHRISTIAN TLK,EX-KMVP/KLDC //K236CQ 95.1
670,WWFE,FL,MIAMI,50000.0,1000.0,,,25.8579,-80.4809,LICEN,WCBJ,Miami-Dade,12086,RELIGION,THE WORD,//W276DV 103.1
670,KPUA,HI,HILO,5000.0,5000.0,,,19.7808,-155.0876,LICEN,,Hawaii,15001,NEWS/TALK/SPORTS,NEWS SPORTS & INFO STN,//K253CR 98.5
670,KBOI,ID,BOISE,50000.0,50000.0,,,43.4288,-116.3296,LICEN,,Canyon,16027,NEWS/TALK,FOX ABC NEWSTALK OF ID,//FM 93.1
670,WSCR,IL,CHICAGO,50000.0,50000.0,,,42.0421,-87.8672,LICEN,WMAQ,Cook,17031,SPORTS,W1S 104.3 THE SCORE,EX-WMAQ //WBMX 104.3
670,WSCR,IL,CHICAGO,50000.0,50000.0,,,41.9342,-88.0728,LICEN,WMAQ,Cook,17031,SPORTS,W1S 104.3 THE SCORE,EX-WMAQ //WBMX 104.3
670,KMZQ,NV,LAS VEGAS,25000.0,600.0,,,36.3844,-115.3522,LICEN,"KSXX, KBTB",Clark,32003,TALK,SRN AM 67 RIGHT TALK,EX-KSXX/KBTB
670,WLUI,PA,LEWISTOWN,5400.0,,,,40.6075,-77.5787,LICEN,"WMRF, WIEZ",Mifflin,42087,CLASSIC ROCK,ABC BIG LEWIE 92.9,//W225CK 92.9 EX-WIEZ
670,WRJR,VA,CLAREMONT,12000.0,3.0,,,37.1749,-76.8966,LICEN,"WARO, WBVS, WVNS, WRJR, WHRP, WRJR, WPMH",Surry,51181,VARIETY,NPR,EX-WHRP/WPMH //W273DZ 102.5
680,KBRW,AK,BARROW,10000.0,10000.0,,,71.2562,-156.529,LICEN,,North Slope,2185,ESKIMO/VARIETY,NPR TOP OF THE WORLD,//FM 91.9
680,KNBR,CA,SAN FRANCISCO,50000.0,50000.0,,,37.5472,-122.2344,LICEN,,Alameda,6001,SPORTS,W1S THE SPORTS LEADER,//FM 104.5
680,WGES,FL,ST. PETERSBURG,800.0,140.0,,,27.8567,-82.6237,LICEN,"WLFW, WLFF, WRMD",Pinellas,12103,SPANISH RELIGION,GENESIS 680,EX-WLFF/WRMD
680,WCNN,GA,NORTH ATLANTA,50000.0,10000.0,,,33.9618,-84.2633,LICEN,"WCNN, WGTW",Gwinnett,13135,SPORTS,ESPN THE FAN 680,//W229AG 93.7
680,WCTT,KY,CORBIN,770.0,830.0,,,36.9026,-84.0805,LICEN,,Knox,21121,OLDIES/ADLT STNDS,ABC GREAT 68,//W287DL 105.3
680,WHBE,KY,NEWBURG,1000.0,450.0,,,38.092,-85.6822,LICEN,"WJYL, WLSY, WXKN, WNAI, WJIE, WDRD",Jefferson,21111,SPORTS,ESPN LOUISVILLE,EX-WJIE/WDRD //FM 105.7
680,WRKO,MA,BOSTON,50000.0,50000.0,,,42.4904,-71.2176,LICEN,,Norfolk,25021,TALK,WW1 THE TALK STATION,//WZLX-HD2 100.7
680,WCBM,MD,BALTIMORE,50000.0,20000.0,,,39.3743,-76.8577,LICEN,,Baltimore,24510,TALK,SRN WW1 TALKRADIO 680,
680,WNZK,MI,DEARBORN HEIGHTS,,2500.0,,,42.0987,-83.3299,LICEN,,Wayne,26163,ETHNIC,STN OF THE NATIONS,//W228CJ 93.5 690 KHZ DAYS
680,WDBC,MI,ESCANABA,6000.0,1000.0,,,45.763,-87.0949,LICEN,,Delta,26041,AC/EZL/ADLT STNDS,SRN AMERICAS BEST MX,//W233CT 94.5
680,KFEQ,MO,ST. JOSEPH,5000.0,5000.0,,,39.8286,-94.8058,LICEN,,Buchanan,29021,TALK/C&W,FOX TALK OF ST. JOE,//K237HF 95.3
